AFFX-r2-Ec-bioD-5_at,37145_at,37965_at,200821_at,200871_s_at,200946_x_at,201173_x_at,201202_at,201389_at,201522_x_at,201609_x_at,202459_s_at,202533_s_at,202635_s_at,202647_s_at,202764_at,203349_s_at,203427_at,203575_at,203625_x_at,203732_at,203781_at,204181_s_at,204433_s_at,204504_s_at,204597_x_at,204699_s_at,204738_s_at,204824_at,205096_at,205127_at,205144_at,205265_s_at,205294_at,205413_at,205457_at,205663_at,205801_s_at,205889_s_at,205981_s_at,206117_at,206287_s_at,206324_s_at,206351_s_at,206522_at,206567_s_at,206617_s_at,206799_at,206817_x_at,206963_s_at,207392_x_at,207473_at,207502_at,207648_at,207775_at,207787_at,207792_at,207897_at,208160_at,208216_at,208240_s_at,208260_at,208288_at,208612_at,208793_x_at,209029_at,209197_at,209393_s_at,209499_x_at,209544_at,210341_at,210626_at,210773_s_at,211124_s_at,211306_s_at,211341_at,211372_s_at,211647_x_at,211685_s_at,211855_s_at,212004_at,212048_s_at,212115_at,212323_s_at,212357_at,212415_at,212420_at,212492_s_at,212527_at,212601_at,212685_s_at,212818_s_at,213108_at,213384_x_at,213485_s_at,213611_at,214221_at,214655_at,214757_at,214796_at,214874_at,215080_s_at,215101_s_at,215157_x_at,215200_x_at,215456_at,215494_at,215687_x_at,215808_at,215833_s_at,216126_at,216320_x_at,216437_at,216727_at,216779_at,216787_at,216866_s_at,216933_x_at,217021_at,217306_at,217393_x_at,217434_at,217512_at,217645_at,217782_s_at,217895_at,217918_at,218379_at,218395_at,218603_at,218652_s_at,218677_at,219424_at,219536_s_at,219620_x_at,219792_at,220380_at,220525_s_at,221071_at,221130_s_at,221186_at,221306_at,221391_at,221525_at,221892_at,221913_at,222086_s_at,222165_x_at,222204_s_at,222294_s_at
10.97911076,5.848985916,8.525465997,9.69710136,12.27058442,10.30365519,9.646308489,9.355425982,8.982423227,8.666483221,9.094940669,8.500778157,8.044738358,10.56279573,7.507017595,6.709704193,7.861111726,6.172153446,8.943979914,8.822803428,8.217444002,10.10665454,8.768300133,7.381776532,8.170180456,6.795377343,7.281976378,7.642253909,7.824220503,6.569465269,6.383153026,6.178449738,5.560002601,7.345236682,3.489568624,5.12256091,5.992664212,5.115574319,5.227791126,8.362355913,4.955084923,4.999567127,6.598569172,6.002603517,2.431882327,8.587905,6.172883498,3.828692505,7.171727244,5.514084377,6.201522126,5.51968028,0,8.519247026,2.553426861,4.548794171,5.162786065,5.797389171,0,5.334679105,6.882948673,7.715824748,3.385168705,10.46523987,7.74419474,8.914268516,7.125692425,8.693493927,8.530847175,3.312580956,1.537663839,4.266524209,6.301452296,5.234911293,2.915497955,3.163590508,4.716014139,5.813065437,6.855366853,7.284791719,7.163740235,10.26709097,11.14548641,6.875288598,7.239331206,7.549715371,8.750599806,7.422233001,9.502336569,6.599174946,10.31060142,8.383596302,5.700034597,7.396048145,7.821691084,6.593946804,6.899018492,3.361493267,5.309307177,3.625621183,5.014663261,4.111448698,3.302580804,12.86412616,9.937626877,6.71446534,3.842636968,5.282395322,5.82566862,6.747521673,8.28677952,7.325188505,6.230418233,3.812097706,0.306606392,5.453836899,1.6494959,2.802757774,4.781952408,4.323391688,6.678916987,4.441994653,5.092177833,6.581849837,8.769279166,9.086717433,10.89961371,8.166615031,8.336162861,9.111592147,8.848237962,11.45799128,4.862282761,6.353799641,7.54389022,6.378879186,5.494786797,9.764392271,5.481408741,0,5.76184639,7.267142486,5.876617625,3.41269618,7.838390862,6.950783328,3.97221474,8.668955877,7.133861454,8.152999674
11.21423411,3.849889202,8.284009716,9.583176812,12.31825187,9.212053721,10.30806594,9.805800289,9.006662691,11.06983909,9.951574682,8.405141463,6.153712125,9.489013002,7.706164445,6.187797433,8.136801474,7.898631616,7.690179607,8.602947488,7.903960153,10.87515034,8.502485754,4.981852653,7.72374967,7.04537744,7.952415112,7.327822072,6.700620044,6.644727315,6.926924535,6.148161316,6.461061926,7.63663187,3.449318374,5.121947877,6.216612009,6.695047291,4.972885613,7.564263834,5.572371296,6.45164468,7.112616738,6.476649009,3.264248163,8.633561989,6.018703156,3.206050835,7.310158318,4.890174277,7.563325947,5.811039391,2.121645406,8.179754863,3.232210996,5.028719425,5.025418659,5.852800389,0,5.664542572,6.717991657,8.355245368,5.398086956,11.49039464,7.578576485,8.603337035,7.23250727,8.398363198,8.229587923,4.259596398,2.179870883,3.688639172,6.003521285,5.461918124,2.650991972,4.274559862,3.406464561,5.502588385,6.769613076,7.224300797,8.152107347,10.10826308,10.92720758,7.218199944,7.208839115,7.245552706,8.163931395,6.920340945,8.140246953,7.321531299,10.22295184,8.824373272,5.649376906,7.078801942,8.75606589,7.08732493,7.806910452,3.042008641,5.169099223,4.192809626,5.265403139,4.106624703,5.713203653,12.4094042,9.86714126,6.90636151,3.283714389,5.13875714,5.877172456,6.432144322,8.474525276,9.93157374,6.223710211,3.744247224,1.390398049,5.970020736,3.385621543,3.767135674,3.289139503,3.493839441,6.385097936,4.087819228,4.751635103,7.000664839,8.468175995,8.64168691,10.18414389,8.692730564,7.053936739,9.40160487,9.202028294,10.35244075,4.381401054,6.060983361,9.119244629,6.358127209,5.946295741,10.02078553,5.822918757,2.335974818,5.517496176,6.547567046,5.834597458,4.442611804,8.731651661,6.756062553,3.97221474,8.92900684,7.236062042,8.023410616
11.57011185,7.834388879,7.703862056,8.451087447,11.84163117,9.278442489,9.339023779,9.639839912,8.986794882,9.197351863,8.451396589,9.778538784,5.065744625,9.88011459,6.266378032,6.747548526,6.547610229,6.198372352,8.208419714,8.432938535,7.892943467,9.449045445,8.586175508,6.911344047,7.660780334,8.173272375,7.234386354,7.612809535,6.516922851,6.730273122,6.524508806,5.976494242,5.780580448,7.578538747,3.888149004,7.199613458,6.045560919,6.67229804,4.963520363,6.410556502,5.788993634,6.451908383,6.568856006,5.296824459,3.621899486,9.019098627,5.819078009,3.504760206,7.22575693,5.138658856,6.618940448,5.713547359,1.355721084,8.414127074,3.703344378,4.481202052,5.225610419,5.841218374,0.012048766,5.995337528,6.944905286,8.475859053,3.15908985,11.41235814,7.507215861,8.334255405,7.498538101,8.017448724,7.617562968,5.021830587,0.467331657,3.854434575,6.277207416,5.303229131,5.080090535,3.046068422,3.812087435,5.577196165,6.376448413,6.956614288,7.379889502,9.379562483,10.01725384,7.816087659,7.865906446,7.455771058,8.996840648,8.400525122,8.362167396,7.802587448,10.25933134,8.556643995,5.405182318,7.662739574,8.713987871,9.372625679,7.193614063,2.677483436,5.855464034,4.321978588,5.533457447,4.102641336,3.37308717,12.89390822,10.53561559,6.590817563,4.289177875,5.052881008,7.994523156,6.713022143,8.432930186,7.988065445,6.187264964,5.033819413,0,6.561446814,4.431863612,4.291124643,3.315809654,3.951280052,6.550098774,4.555122857,5.012599958,6.821378582,7.671180127,8.491552504,10.28269463,8.330446357,7.594070757,9.572220827,9.283380105,11.47718148,3.865582344,5.895263839,8.455738186,6.546104233,5.645802515,9.48546708,6.537943643,1.950151098,5.758057945,6.666699792,6.206574854,2.715614466,8.226450728,7.035920775,4.500285802,8.043191372,7.66068052,8.108885085
10.99577422,3.864186145,7.932787582,9.06369168,12.67178872,10.59183086,9.7465815,9.712145212,9.583896993,10.56173663,10.00563858,10.35940916,5.100994462,10.14864182,7.940090384,6.965311003,7.606915942,6.778852493,7.914540606,8.811625156,8.070518134,10.76599877,8.315987305,7.429272823,7.549723071,6.2044792,7.203974381,7.44146688,7.053078745,6.790772038,6.655834078,6.441759005,6.105445515,7.673542291,4.547930976,5.227429187,6.197065288,6.094730117,5.483067639,5.951753296,4.978236823,5.467416439,6.850499414,6.544187061,4.527126651,8.684257705,5.70943953,4.407611081,6.864409033,5.569591343,5.427344694,5.012796591,2.402705807,8.717100601,3.049667357,4.320448574,5.691037176,6.194368801,0,5.771869736,6.927529098,7.870216743,3.423436987,11.93867541,7.862426594,9.087091512,7.719601017,8.96290757,8.328939659,3.789343229,1.662652142,3.808457132,6.822997761,5.664807069,2.830423683,4.983508975,5.185910143,5.813676031,6.808925574,7.524651407,7.817789516,9.516220061,10.44810598,7.490505952,7.854058003,7.015716105,8.119340613,7.561234476,8.224913324,8.022667419,10.74139957,8.864539035,6.311119794,6.6620488,8.338687364,9.801608135,7.075735843,2.472394188,5.764757497,3.984644031,5.349733265,4.626427455,5.301426688,12.60068418,9.393759397,6.579092633,4.275871213,5.767397908,5.867725999,7.057515257,8.834695417,7.322703335,6.100788471,3.252333906,2.045579265,6.161690205,4.050153389,3.608549061,3.581760977,4.363619659,6.131402221,4.766658762,4.394582736,6.919185125,8.33014604,8.277510588,10.67881138,9.175774077,7.459095497,9.795266935,9.357076893,10.55694665,4.329145129,6.570675434,8.144846851,6.601904468,5.608880193,9.661004891,5.88427555,0.031732821,5.951611106,7.237334264,6.40635639,3.761253355,8.232281808,6.919626114,3.942383132,8.612916402,6.413118453,7.09224973
11.81751934,3.248132513,8.257123796,8.322333796,12.01743132,9.433118028,9.188225345,9.536616343,9.050678541,9.522487375,9.379012231,7.98100779,4.045408021,9.848014126,6.378704085,6.737876008,6.459856168,7.368777078,7.724977624,8.383959117,8.343181273,9.70000962,8.414571084,5.681882121,7.556375766,7.75043902,7.438417618,7.786112769,6.480407316,7.011484457,6.560814289,5.741226967,5.4829999,6.827958715,3.991154465,5.050249182,5.771983269,5.131083201,5.634459679,6.661079736,4.870971264,6.21371277,6.499088473,5.463308566,3.696572556,8.372386258,5.371841101,2.830610274,7.077712995,5.291205701,6.694838415,5.642785313,1.632393864,8.59819397,3.717758665,4.464596392,5.357858105,5.935841587,0.326629383,4.841032143,7.246797593,8.817450584,4.221250695,11.77193096,5.490669601,8.777219145,7.470967917,8.835387257,8.938082855,4.331977451,1.817897446,3.880881397,6.675378428,5.002756519,1.511280796,3.634291223,4.91899677,6.152589069,6.304114903,6.818876119,7.721598234,9.091956302,10.69099319,7.581629936,7.539057974,6.409380752,8.626760349,7.73025274,8.396660433,7.136950111,10.64478463,8.61518453,5.169255596,7.12593001,8.198513798,7.125289473,6.866772008,1.732803191,5.259155711,4.354226457,5.837867574,4.442923596,4.289200012,12.62837035,10.68029798,6.819106118,4.804466643,5.395381611,6.365848233,7.003860801,8.429645253,8.037179027,6.581452184,4.135469202,0,6.524737587,5.113354618,4.228680185,3.304151784,2.780780421,5.90918506,4.302055788,5.32849183,7.670181763,7.355615383,8.092503458,10.02398993,9.03950308,8.053953025,9.496877739,9.255991619,10.99729947,4.582170591,6.375013358,8.766538847,6.50886279,5.505271683,9.615037358,5.534768205,0.25435942,5.897141176,6.890993801,6.114791774,3.364604647,8.602654331,6.881664619,4.540083081,8.614371213,7.013506925,7.289945097
11.50879011,6.831281905,8.634843715,8.560306082,11.59366189,9.31704624,9.7520193,10.28031841,8.993314888,9.411830845,9.069637728,6.76915021,5.348267835,10.1298368,7.219091058,6.251535431,7.458980706,7.100746428,7.965893925,8.897222271,8.332891391,10.31686981,8.08316549,6.07776853,7.978904902,8.227139378,6.687088691,8.107551878,7.092387172,6.585160858,6.450584434,5.84261937,6.230327922,7.646155455,3.714278493,7.488466807,5.684900069,6.890203467,4.998917573,6.916237768,5.757177965,5.754601606,6.45062897,5.677299631,3.185140259,8.255628191,5.185723854,4.185945812,7.083638879,5.438166411,6.173835012,5.508910316,0,8.926758532,2.374146422,4.241634287,4.647999426,5.895581341,0,5.381871684,6.94218605,8.075436363,3.515460158,11.17244626,7.408830722,8.996688147,7.219817103,8.709745542,6.907707891,4.589439923,3.369286397,3.948703627,6.536752313,5.008567562,3.476381688,3.219061622,5.305923111,5.991968474,7.22789507,6.636408563,7.409051439,9.852089377,10.98314325,6.890398051,6.935719032,7.205392513,8.277222297,7.022611941,9.646002405,7.309558207,10.3264969,8.69094432,5.265691926,7.312311208,7.770947945,7.21608619,6.241010701,2.237774784,4.735078036,4.005642513,4.863269464,4.77189614,1.898900989,12.59903878,10.04656473,6.811355425,4.224549698,4.864829951,4.189824559,6.553789009,8.548887396,7.224194664,6.066896443,3.649661441,0,6.517606404,4.496091593,4.413140461,2.564009826,3.558683972,7.348630791,4.275081565,5.099875869,7.176342721,8.080870812,8.786426469,10.08343944,8.918609849,7.945952933,9.187077366,8.733174671,12.02940802,4.35747459,6.295320792,7.942121523,6.698079537,5.709023139,9.882320547,6.22234476,2.931858893,5.516390275,6.904965719,6.026665077,2.255745442,7.804415014,6.517982693,4.199012676,8.375087231,8.240013737,7.154818109
10.98186692,5.942301018,7.966949512,9.337461346,12.35737606,10.20905121,9.938159327,10.13599139,10.77918584,9.923028812,9.478565383,7.941740169,7.138261559,10.21236263,7.835829356,6.942056993,7.905784105,7.331830594,8.121129403,8.817073189,8.004658687,10.25708136,8.518389572,7.54795873,7.831509935,7.6073895,7.657682874,6.962468048,6.855192408,6.331243016,7.052274591,6.505427313,6.684692524,8.022955869,4.541502449,6.457605782,6.443530404,6.099236283,4.458368879,8.050643174,4.762657096,5.379322911,6.312621613,5.819755029,3.926379025,8.377631345,6.167476354,3.893964017,7.498625856,5.591754206,5.184823782,5.521870503,0,8.087818167,3.39434676,4.294848622,4.952095894,5.979728137,0,5.17093053,6.229864746,8.428762145,3.66196617,11.37636962,7.835336723,8.69375526,6.953858866,8.466606729,8.536324935,5.623647422,1.892270553,4.224125191,5.682929994,5.454425974,2.87074347,4.273307005,6.274110674,5.664192679,6.641973688,6.889704725,8.144275852,9.144645498,10.71901227,6.926402747,6.924670008,6.976031338,7.953975235,6.696035557,8.878302328,6.880354931,10.36919382,8.279081225,6.446524229,7.72897487,7.637472589,6.418689204,6.618696768,1.813163457,5.125167533,4.539835013,5.375887417,4.142356252,5.746361142,12.85308144,9.271236568,6.90014226,4.306021576,5.114925003,6.066937332,6.489969952,8.703246081,6.967491425,6.474374388,3.001481608,0.438498328,5.874654361,4.348274917,3.068091209,3.009460046,4.10212059,7.490361541,3.583964291,4.580024853,6.320934096,9.037544209,8.527027316,11.15266512,7.686199351,8.220721728,8.570599543,9.128888798,9.745509627,4.328872359,6.271222092,8.356733659,7.131589484,5.555509427,10.20138882,5.707795326,0.621229029,4.60536395,6.699037959,5.628907712,3.948199005,7.620740348,6.174326515,4.815739362,8.050664938,7.198513798,6.903821607
11.73012195,3.294373724,7.797084332,8.211455178,12.30426005,9.786816866,9.385836522,8.928275562,8.686714114,10.11817541,9.241003548,9.585400127,5.430315385,10.7229185,7.87771358,6.431602904,8.984458335,6.870845538,7.503746248,6.769599854,7.900975459,10.73437092,8.303378929,5.994292333,7.380218611,6.006109483,7.402253184,7.399931556,7.012155203,6.648767411,6.218190255,6.166369992,6.946216188,6.996332249,3.987912013,8.90680343,5.861595638,5.115740763,5.474585302,8.367305535,4.591003145,6.675223153,7.48975967,5.875347583,4.324436203,8.484887326,4.534864675,3.831948158,7.393278899,5.39154778,6.448935631,5.938095208,0,8.21051063,2.926898924,4.59559317,5.056058895,5.687164294,0,5.970658123,6.684720573,8.221190749,4.719577745,11.90734512,7.509561256,8.701053427,7.354469792,9.140418244,7.799637799,3.936600252,2.641465106,4.019506221,6.337159809,5.927408206,2.135413381,3.783383313,3.728421228,5.504026032,7.952240366,6.692231894,8.026623031,9.555931161,10.44700055,7.75788999,6.955510426,6.800019782,8.154888977,6.858727024,7.964225332,6.835646218,10.4648214,8.472597432,5.691093026,6.92609433,8.462947998,8.653844656,6.834761772,4.081910524,5.703565867,4.27733762,5.137569099,3.908467081,3.490980804,13.13990463,10.04661929,6.930938355,4.152305126,6.103850088,5.699249003,7.022245734,8.487253192,7.848447678,6.338024998,3.713134902,2.619380142,6.39411795,4.668295025,2.058558945,4.063934306,3.152149339,7.408006983,4.866547012,5.036393435,7.239798989,8.034314774,8.815152702,10.97468704,8.575716973,7.624459184,9.367965076,9.823115622,9.993688512,3.996768353,5.554140626,8.199868617,6.452516366,5.736485818,9.811501536,5.295234453,3.08982184,6.299913164,6.385524223,5.906496205,4.38388397,8.187693528,6.694392713,3.432499809,8.130333741,6.633868545,7.806704274
11.64151893,7.47022773,8.168576854,8.91682593,12.32339259,9.445087289,9.677783055,8.268326779,9.803632285,10.826898,9.012387096,7.776275101,3.92734657,9.468632188,6.874944473,6.288771967,6.981909721,6.193495792,7.564713498,7.900009387,8.423708418,9.79387963,8.738193616,5.123161264,7.716058052,9.598592246,6.127934498,7.422207767,6.300464219,6.676620026,6.777025123,6.03190462,5.978566325,7.019457294,3.55155293,5.359756587,6.01876991,7.480870966,5.105066211,6.126859316,6.136658972,6.702782195,6.859808081,5.88987748,3.513945464,8.44147103,5.197771053,3.650121176,7.483412734,5.211218612,6.308446432,4.937961078,3.25940658,8.774230296,2.350562308,4.56503656,5.771397028,5.844325389,0.008616523,5.447866781,7.022390008,8.425152948,4.85541669,11.36005146,6.264924825,8.829878094,7.720148475,8.044224702,7.746097744,4.65357026,1.06783143,4.259988007,5.926326835,4.680431261,3.193577794,3.871981605,6.234250299,6.367559778,6.581280436,6.443709413,7.599079706,9.052940224,10.26056675,7.312102419,7.652285708,7.847188921,8.701199014,7.455787494,8.196788982,7.681456293,10.90118368,8.644155518,5.788837071,7.065798469,8.223350143,7.614724565,7.000743698,3.205537964,3.59547979,4.202025845,5.513313872,4.588630695,9.776182966,12.5178416,10.64651371,6.730626371,4.186500558,5.794382073,6.366058133,6.62733981,8.636254837,7.789976981,6.007991545,4.509866827,2.677363909,5.811098492,4.708612145,3.996325469,3.339247151,3.193976702,6.348012825,3.976913478,4.764367389,6.988616526,7.619391,7.972382487,10.1683838,8.547827667,7.346628967,10.14628864,9.238973107,10.56290065,4.40093407,5.651978738,7.987991572,6.608557932,5.157912785,10.31385803,5.504706189,0,6.023772092,6.600882245,6.324573014,4.451362793,8.385318862,7.121005037,4.815739362,8.594406721,6.376932812,7.868347236
12.19484302,4.811373409,7.692043541,8.914005347,12.06472929,9.115009826,9.779064331,7.126621883,9.168825028,10.3110671,8.433168115,11.15444473,1.550127409,9.059598634,6.167466318,6.747118816,9.035629408,6.138591283,7.746319485,6.494175568,7.870827048,9.735434172,9.040960904,4.966573511,7.484307338,6.895435929,6.748863715,7.14971664,5.545539079,7.017086773,6.80692978,6.083102715,6.390120794,7.22062984,4.475662105,5.457407147,5.984222478,5.854499405,5.247095826,8.988849395,5.834900792,6.959097792,8.05213871,4.217657257,2.65308754,8.946634373,6.346559828,4.346609466,7.381793833,5.033180697,7.529352463,6.13367654,1.517406727,8.461655425,4.413262344,5.202989671,5.828029826,5.619351381,0,5.776151375,6.450049893,8.720179263,4.943236845,11.56208021,6.28917234,8.306809053,7.668608471,7.710331196,7.443631514,3.766128675,2.816546462,4.55084527,6.069659208,3.92664469,2.571320036,2.065610222,4.317955218,4.519585935,8.072266615,6.941223713,7.775669535,9.858658654,9.630814972,7.226662656,7.338121296,6.446678057,8.873954656,7.035865805,7.929832413,7.170776341,10.22477348,9.074063839,5.553077835,7.653475678,8.060285218,8.092450602,6.891990222,1.820636467,3.60411878,5.043760069,5.576963465,3.178179207,3.737319011,12.74661509,10.96370531,7.040125302,4.888027202,6.206322833,6.311435905,6.714836215,8.256104877,9.735474791,6.759821621,4.454491777,3.768576049,6.239098213,4.55131298,4.54350207,3.197623245,3.638606783,6.583526605,4.567265545,4.006513469,7.069777341,7.914863459,8.316218165,10.22633994,8.244858525,6.210690823,9.496813841,9.148217255,10.3906204,4.852068772,5.455320644,7.455171023,6.335083023,5.897683333,9.41535728,6.80604044,0,4.210279754,6.554751529,6.507653535,0.047543275,7.871313873,6.63108245,5.04929532,8.062618244,7.260910127,8.763321934
11.31435099,6.123769644,7.755214743,8.418514653,12.32523517,9.934991149,9.54243025,9.677666795,8.387875162,9.121909035,10.03945373,7.300498996,5.412175195,9.938041675,7.774042463,6.943323595,6.722971426,7.448735798,9.124395346,9.837099637,7.71515207,9.957705699,8.229933943,6.547961814,7.846756557,10.45197348,6.525278056,7.633373083,8.590355002,6.694044413,6.811715056,6.201231968,5.644398541,7.440362579,2.982723486,6.094113588,6.259837401,4.555570778,5.463511295,7.851111867,5.068275262,5.385769237,5.718019065,6.069006082,4.028754781,9.095455046,3.918443483,4.265496907,7.745331465,5.377790095,5.369682837,5.755509864,0.223728974,8.279327353,3.709985344,3.917947253,5.650417053,5.677384207,0,5.653730749,6.500698499,8.206828784,4.263297373,11.06625741,7.466023424,9.165047671,6.883852939,8.895235963,6.008065521,5.029430799,3.060547224,4.179128829,6.160944383,4.948362559,3.039094516,6.075230969,3.319625159,5.884842094,6.05521735,6.561345996,7.796260297,9.516903553,10.74279783,7.127179271,7.760666729,7.883003678,7.771977988,7.063384295,7.775985514,7.675067861,10.44786843,8.844790488,5.867140333,7.543480417,7.732194566,6.324182347,6.050878212,1.484978492,5.43014809,5.086809237,4.80718488,3.747559267,3.630498666,12.4431974,9.636222205,6.786073552,5.04256117,4.956860508,5.602937841,6.728791253,8.597028289,7.708870064,6.368359784,4.122349691,2.092549124,6.306110918,5.534120759,3.629251693,0.62892847,3.391995872,7.290009628,4.757514021,5.098853238,6.7106687,8.162945137,8.392313129,10.61955974,8.89168347,8.597378465,9.595857935,10.21320145,11.5584255,3.891535842,5.820196836,8.037085657,6.524483732,5.708631456,9.948386214,5.665463835,0,5.336236964,6.486838239,6.225284571,2.43922152,8.11897221,6.566903417,3.97221474,8.641184732,7.243735716,6.349163552
11.88010005,2.997720545,7.550985291,8.817172345,12.39096695,9.294843568,9.829722735,8.842422634,8.627964258,11.55777959,9.552321349,9.554811378,4.670398488,9.916930401,7.194284085,6.861992572,8.319206952,7.646918664,7.409484284,6.816062051,8.162335936,9.951449377,8.196498854,3.567679295,7.960598586,7.69288048,7.697766871,7.763564282,5.891747256,6.414725821,6.849186139,7.000371897,6.069596916,7.300434932,4.764048854,5.459857806,6.442936863,5.962555963,5.340330821,7.406332578,5.022252393,6.953765765,7.870081085,5.477920131,3.280303094,8.132386623,4.16542158,2.927306743,7.324378594,5.291806128,6.350712928,5.679330896,0.358983574,8.397837181,2.679907918,4.868953394,5.301313274,5.868469476,0,5.206006279,7.212890291,8.382472725,5.482928932,12.49766475,6.518288059,8.918252049,7.78436002,7.625971791,8.612757942,2.279459409,1.17198178,4.768607806,6.223273871,5.290944087,3.902092879,3.429429841,3.521402571,6.573260902,7.88365747,7.40100748,7.258377588,9.140924329,9.091514726,7.688250309,6.777695866,6.802891126,7.808668207,6.335647605,8.228328091,6.761271974,10.67410397,8.446467159,6.362417286,7.180714784,8.729331836,9.580872831,6.751021783,2.947711036,5.250374223,4.985996727,5.247095826,4.580784664,2.561037691,12.64989833,9.571790559,6.839191188,3.858816521,5.451118776,6.219429925,6.710751342,8.505537674,8.47736567,6.858179974,4.806499356,2.318342875,6.720511051,4.644802287,4.5422952,3.683359599,3.66353818,6.785040444,3.996198906,5.739240553,7.154605486,7.679958573,7.957403902,10.22840987,8.499606747,7.193653485,9.19550755,9.418752864,10.61535376,4.869323631,6.322553728,7.031273878,6.474398726,5.909727509,9.427180827,5.803852138,0,3.11845608,6.78531514,6.122376613,0,7.764287762,6.959677434,4.012577612,7.480709432,7.449619147,8.297764602
11.75135576,5.602617218,7.870531175,9.395514857,12.59812696,9.412402599,9.742506498,8.306699707,9.04076643,10.57926879,8.659293098,8.971417097,3.728192635,8.916858765,6.56895934,6.664653496,8.038847676,7.262395571,7.424728977,7.535625314,8.022833839,10.23147321,9.045541261,6.20830265,7.776413292,4.515926868,6.410210494,7.537241701,6.818262608,6.635022993,5.618582253,5.68132838,6.300160341,7.125702755,3.04149007,6.533775127,6.062693788,7.751376683,5.220480873,7.702906836,4.841384452,7.030137407,7.191493562,5.070973158,3.305100849,8.993060089,6.444980072,2.781921993,7.664617944,5.33217085,6.34133646,5.787675366,3.071496686,7.7569899,2.706294044,4.846077046,5.175001559,6.161863503,0.008616523,5.305817345,6.441040205,8.244630227,4.917536779,11.09060206,6.683949044,9.0467175,7.392119897,8.222645193,7.998432472,4.955545297,2.791741153,3.991734975,5.527492645,3.913061731,2.693391053,3.870305531,4.380286156,5.641306138,7.670103848,6.757849998,7.400478158,9.691380619,10.41886458,7.495671181,7.468224879,7.611238787,9.440879547,8.123159194,7.875030512,7.770796017,9.973439079,8.830252155,4.37639458,7.911415958,8.926097295,8.44996986,7.484992021,2.077902659,4.040769717,3.684538249,5.397145797,4.047704146,3.361198467,12.43599574,10.83984939,6.439418686,4.564701306,4.770104874,6.122047305,6.928121561,8.055195654,8.348993656,6.166606998,3.229306431,1.665315449,6.482109326,4.285476201,3.53662489,2.368125767,3.256136587,6.755688777,4.898972556,5.013703433,7.353914294,8.168286011,8.376568225,10.39728958,8.679743983,7.598417316,9.693885909,9.637550476,11.4290353,4.20015905,5.729321638,8.71828627,6.166930307,5.948589168,10.05899287,5.987439115,0.323258223,5.288472999,6.521598869,5.422505499,5.774294219,8.243512001,6.620659716,6.810571635,8.955280833,7.607574441,8.222790074
11.93873421,3.797417706,7.870598984,9.700970227,11.80571163,9.068195172,9.661478841,9.030821604,8.773126016,10.35361,8.510277584,9.276354753,6.052570224,10.99344793,7.139950341,6.686122295,9.352131729,6.509143167,7.816887654,7.948565808,7.751805126,9.960388627,9.26360489,6.809864573,7.609193516,8.157710722,6.561139753,7.685260397,4.546604349,6.999830924,6.547991108,5.858876183,7.006948751,6.885708574,3.361017345,6.105709502,5.661233689,5.5472709,5.568819533,6.88285088,5.32813634,7.472901999,6.778891907,4.910061038,3.212732742,9.387416396,5.568497317,2.506030621,7.439988751,5.86486956,5.785976811,5.899509191,0,8.75443993,2.174700425,4.582820914,5.296354616,5.553455738,0,6.885452345,7.168882679,8.587394997,4.662649863,11.043123,7.158841914,7.77716982,7.199721415,8.199058824,7.947344717,5.759510071,1.657406777,1.850575422,6.445208572,5.012640181,2.867692891,5.405434228,2.91293531,6.325659845,8.10269487,6.883351996,7.025150639,10.69814033,10.37821898,6.974081842,8.584590508,6.963092592,8.136944986,8.100898827,8.414114386,6.730327474,10.51329334,8.625310677,5.563002501,7.461708623,9.117804113,6.851374267,6.363004576,2.428169197,4.948063474,4.203021004,5.306419014,4.481518533,4.296222446,13.08064601,10.85542136,6.822233021,4.048262346,5.516456463,6.188404881,6.748863715,8.207526862,8.713104651,6.609892335,3.879078371,1.591085751,6.506360745,4.64714179,4.461233861,3.253878867,3.695726623,6.785459007,4.94506453,5.089248132,6.746124623,8.479699439,8.436832282,11.00351791,7.437502414,7.629728175,9.466345699,9.971011785,10.92762243,5.345147956,6.014192356,8.394261175,6.609861317,6.052472411,10.25558335,6.497550097,0.772748825,5.597915484,6.367496877,6.037579898,3.976491951,7.956527171,6.308042269,4.147640467,8.380828997,7.148954435,7.56347849
